Handle,Display Name,DID,Follows Me
egirlenjoyer.bsky.social,Rahhhhhhh,did:plc:brg7fqx5xvc3pxbdbzjwihqo,False
adamserwer.bsky.social,Adam Serwer,did:plc:lzlqyldh7nfc34pfffvd24ko,False
devincow.bsky.social,DevinCow,did:plc:57mmpdc7wwskw45mhpkh7g6h,False
mrjoncryer.bsky.social,Jon Cryer,did:plc:dc7hahfvdre6baxdjs65icls,False
muellershewrote.bsky.social,"Mueller, She Wrote",did:plc:x4g4laxkmsrczwvnvbbgsm7g,False
andyrichter.co,Andy Richter,did:plc:uvnsaojku6unlw3zuhyt4lzp,False
aaronparnas.bsky.social,Aaron Parnas,did:plc:ezxfbsdjjylaoagv5bvz7sqb,False
markhamillofficial.bsky.social,Mark Hamill,did:plc:xyddpg6usmgh2t2jgf4e37yk,False
drbishnujee.bsky.social,Dr Bishnujee Singh,did:plc:3khnsa2zf5afzl7b5q3inyyd,True
briantylercohen.bsky.social,Brian Tyler Cohen,did:plc:vocg5apjrlm7dfptvy6qbrfy,False
hazeljade.bsky.social,Hazel,did:plc:jm3o7c4fly67w6kcbkrm6t2c,False
katiephang.bsky.social,Katie Phang,did:plc:2hltimymy65zl5ba7ifsq3qr,False
sharpieshark.bsky.social,Sharpie Shark,did:plc:js6u53ihp5lpdmowuonnasm4,False
madeleineblair.bsky.social,Sex Worker Writes • Madeleine Blair,did:plc:26gyq2ufcswggf5yb5ol5r33,False
jessicavanmeir.bsky.social,Jessica Van Meir 🩵,did:plc:vfvsq4k5ncdbm3iqoejkmd5o,False
florencewilde.bsky.social,Florence Wilde,did:plc:mwtibha6ssg7wnh4thqgm6wa,False
suttonsommers.bsky.social,Sutton Sommers | MEL 25-28 Nov,did:plc:dotvwywue5tu2jmx3o24nnbe,False
roostervance.bsky.social,Rooster Vance,did:plc:pb6mherfwtppw6kqdhtyrjjc,False
benstiller.redhour.com,Ben Stiller,did:plc:dn3rdkitri7stin5whcviabj,False
bondmindy6002.bsky.social,Name’s Bond…Ms Bond 22💙,did:plc:jo3sbjuf6q6sexvsawqmcngg,True
davidcorn.bsky.social,David Corn,did:plc:mtr3pwmbnirvyp3robuicd57,False
carnage4life.bsky.social,Dare Obasanjo,did:plc:57vlzz2egy6eqr4nksacmbht,False
scottsantens.com,Scott Santens,did:plc:weypikbrwodr2fsanloqjx6s,False
martinjones.bsky.social,Martin Jones,did:plc:izncc4kem22rpcctfi2cx4gs,False
minetodo.bsky.social,Cynthia Johnson,did:plc:f2wfv5pxxmyajeoq57xe5mbe,False
gazza.bsky.social,Gary Evans,did:plc:z2umejgn6evsijrr4qgk4tfa,False
marcusandreasdc.bsky.social,Mark Schaefer,did:plc:375myknrwq4jiysz5myu7adg,False
cspenn.com,Christopher Penn,did:plc:bif27oqemlzs2wmcf4taeuwm,False
ottlegalrebels.bsky.social,Marc-Roger Gagné MAPP,did:plc:orxfnrzvaq6sykhklw4g6bxl,False
teapainusa.bsky.social,Tea Pain,did:plc:lketznefk3fy6cfcn33r5vr3,False
amazingna.bsky.social,Amazing nature,did:plc:fl3v6pzkn4xyjhlhxkk2yrrs,False
donlemonofficial.bsky.social,Don Lemon,did:plc:zjyka2hw5k7ztbjmjyjlxpqe,False
alyssamilano.bsky.social,Alyssa Milano,did:plc:b4hjuzm7y7ow4rmypwmug4ce,False
jojofromjerz.bsky.social,JoJoFromJerz,did:plc:neno2ingf4j4rs2fof4giall,False
georgehahn.com,George Hahn,did:plc:3qptukurts456t6ug7me4o62,False
emmacurtis.bsky.social,Emma Curtis,did:plc:g3rokrkfjd2ern3ven6sbxlj,False
yasharali.bsky.social,Yashar Ali 🐘,did:plc:t46sqvutibvsmjgwn6r6izve,False
meiselasb.bsky.social,Ben Meiselas,did:plc:foafuj4pniinyhiev4djp52r,False
glennkirschner.bsky.social,Glenn Kirschner,did:plc:ixrpftufwo4sotnetoovdebz,False
ruthbenghiat.bsky.social,Ruth Ben-Ghiat,did:plc:4aeruxx4muee4e3y5snjqp5b,False
thetnholler.bsky.social,The Tennessee Holler ,did:plc:5o6k7jvowuyaquloafzn3cfw,False
emmybetz.bsky.social,"Emmy Betz, MD, MPH",did:plc:psqpperofdvvsbqgxibl77tj,False
nytpitchbot.bsky.social,Pitchbot,did:plc:ny5mscvguz4r636nekozpqac,False
chrislhayes.bsky.social,Chris Hayes,did:plc:e62gb2ushvtvjvqcbrxeaw2n,False
georgetakei.bsky.social,George Takei,did:plc:y4zs4cabaezzwx3bz2e5nnj2,False
pattonoswalt.bsky.social,Patton Oswalt,did:plc:bwvd55e4hsxpuxa5ikrfgqgo,False
sethabramson.bsky.social,Seth Abramson,did:plc:vpfavbhwv4okwh6ydgp5uxf6,False
gtconway.bsky.social,George Conway,did:plc:4lx6nur5wstwoc4wtgj56kyu,False
therickwilson.bsky.social,Rick Wilson,did:plc:4j7ut6aphnjqqihiugmyvy5i,False
adipolak.bsky.social,Adi Polak,did:plc:s43sdwqdzsg6eut52bcdp4wu,False
bmeiselas.bsky.social,Brett Meiselas,did:plc:evqpzdjx7lzdpc3vp5rxwpkk,False
jaketapper.bsky.social,"Jake Tapper, long-suffering Philly sports fan",did:plc:upkgvxvhn4ebia3arqy4ru65,False
time.com,TIME,did:plc:omofselcxdbcjhkc4235ygyl,False
npr.org,NPR,did:plc:ln72v57ivz2g46uqf4xxqiuh,False
timmiller.bsky.social,Tim Miller,did:plc:4w3nwmmuwuz3jchs6kh6ai2e,False
jvl.bsky.social,Jonathan V. Last,did:plc:pn4oj3qoo5iw6vmvwgbg3d43,False
saletan.bsky.social,Will Saletan,did:plc:qoig3fjqoizxnthcl4ejxbre,False
lawfare.bsky.social,Lawfare,did:plc:bj6a7q7sbqu2vil6bviysjgg,False
josteinh.bsky.social,Jostein Henriksen,did:plc:typtgbxuwib6ys26rwb7pauw,False
jtomlin.bsky.social,J L Tomlin,did:plc:adjn45p2m42dylflqxig5wn3,False
infidale.bsky.social,InfiDale ⚡️,did:plc:bo4hinsc5lppcbx5agvpfcwk,False
darkmarilynm.bsky.social,Marilyn Monroe’s Ghost 💨💃✨,did:plc:ftbc3d7gkqf76exernitmcyb,True
theskeptibrarian.bsky.social,TheSkeptibrarian,did:plc:z7m3666vox2ukdflmlacvj6v,False
mcuban.bsky.social,Mark Cuban,did:plc:y5xyloyy7s4a2bwfeimj7r3b,False
bencollins.bsky.social,Tim Onion,did:plc:x4qyokjtdzgl7gmqhsw4ajqj,False
theatlantic.com,The Atlantic,did:plc:nyxviptfyic2lvuorkr5yy3y,False
ronfilipkowski.bsky.social,Ron Filipkowski,did:plc:t6ubj2wlhc34awzcymh3qpur,False
financialtimes.com,Financial Times,did:plc:5u54z2qgkq43dh2nzwzdbbhb,False
atrupar.com,Aaron Rupar,did:plc:4llrhdclvdlmmynkwsmg5tdc,False
justsecurity.org,Just Security,did:plc:a74tjogmmhz5w2skcog54ssv,False
washingtonpost.com,The Washington Post,did:plc:k5nskatzhyxersjilvtnz4lh,False
mollyjongfast.bsky.social,Molly Jong-Fast,did:plc:oqr5mp25r7z3vfr3igeerxbw,False
kevinmkruse.bsky.social,Kevin M. Kruse,did:plc:cnpe7qvcyjrhm6w7w7e4atur,False
kurtandersen.bsky.social,Kurt Andersen,did:plc:xjhfiz2wdltbcok4mxacm5bd,False
theproblem.bsky.social,The Problem With Jon Stewart,did:plc:bwtxbgpww7odkrpf6qf35c3y,False
benjaminwittes.bsky.social,Benjamin Wittes,did:plc:snbbshdgooh6o34iu4m34cgp,False
thebulwark.bsky.social,The Bulwark,did:plc:aunpu65mdrhwfie7ynymlzeh,False
anneapplebaum.bsky.social,Anne Applebaum,did:plc:lafbr3dznxdyvgup2umwssht,False
radiofreetom.bsky.social,Tom Nichols,did:plc:kbmf4lv4o6uvuvrfzpw2jbhj,False
kenwhite.bsky.social,Domestic Enemy Hat,did:plc:s6j27rxb3ic2rxw73ixgqv2p,False
davidfrum.bsky.social,David Frum,did:plc:bf4lpnw2sqnezixt3k7xqxfj,False
bsky.app,Bluesky,did:plc:z72i7hdynmk6r22z27h6tvur,False
